Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
03/2023;RMS;Soja;Maringa;PR;Rio Grande;RS;2.492;5.261.960
03/2023;RMS;Soja;Maringa;PR;São Francisco do Sul;SC;183.203;138.946.120
03/2023;RMS;Soja;Rolandia;PR;D Pedro II;PR;56.027;34.416.444
03/2023;RMS;Soja;Rolandia;PR;São Francisco do Sul;SC;1.517;1.089.870
03/2023;RMS;Soja;Tupancireta;RS;Rio Grande;RS;3.959;2.703.700
03/2023;RMS;Ureia;km 5;PR;Maringa;PR;494;319.831
04/2023;EFC;Cobre;Paraupebas;PA;Ponta da Madeira Cobre;MA;43.830;38.219.760
04/2023;EFC;Ferro Gusa;Açailândia;MA;Ponta da Madeira Pêra do Píer;MA;9.093;4.780.190
04/2023;EFC;Ferro Gusa;Marabá;PA;Ponta da Madeira Pêra do Píer;MA;38.021;28.542.363
04/2023;EFC;Gasolina;Itaqui Base Combustível;MA;Açailândia;MA;6.563;3.432.449
04/2023;EFC;Gasolina;Itaqui Base Combustível;MA;Marabá;PA;8.102;6.060.296
04/2023;EFC;Manganês;Marabá;PA;Ponta da Madeira Pêra do Píer;MA;8.088;6.071.661
04/2023;EFC;Minério de Ferro;Carajás;PA;Açailândia;MA;97.360;36.802.080
04/2023;EFC;Minério de Ferro;Carajás;PA;Ponta da Madeira;MA;4.731.936;4.216.154.976
04/2023;EFC;Minério de Ferro;Marabá;PA;Ponta da Madeira;MA;35.061;25.875.018
04/2023;EFC;Minério de Ferro;Serra Leste;PA;Ponta da Madeira;MA;279.538;232.391.678
04/2023;EFC;Minério de Ferro;Serra Sul;PA;Ponta da Madeira;MA;5.485.523;5.191.422.168
04/2023;EFC;Óleo Diesel;Itaqui Base Combustível;MA;Açailândia;MA;23.720;12.405.560
04/2023;EFC;Óleo Diesel;Itaqui Base Combustível;MA;Marabá;PA;31.655;23.677.940
04/2023;EFPO;Cimento acondicionado;Agrária;PR;Cascavel;PR;5.240;1.260.733
04/2023;EFPO;Soja;Cascavel;PR;Agrária;PR;25.448;6.122.734
04/2023;EFVM;Antracito;Tubarão;ES;Ouro Branco;MG;11.230;7.533.937
04/2023;EFVM;Carvão Mineral;Pedro Nolasco;ES;Intendente Câmara;MG;686;298.755
04/2023;EFVM;Carvão Mineral;Tubarão;ES;Bela Vista de Minas;MG;7.856;4.115.711
04/2023;EFVM;Carvão Mineral;Tubarão;ES;Intendente Câmara;MG;9.220;3.993.283
04/2023;EFVM;Carvão Mineral;Tubarão;ES;Ouro Branco;MG;131.014;87.894.148
04/2023;EFVM;Celulose;Frederico Selow;MG;Aracruz;ES;88.796;32.905.400
04/2023;EFVM;Contêiner Cheio de 20 Pés;Tubarão;ES;Nova Granja;MG;5.412;3.685.365
04/2023;EFVM;Coque;Tubarão;ES;Prudente de Morais;MG;23.493;16.927.220
04/2023;EFVM;Coque Metalúrgico;Tubarão;ES;Bela Vista de Minas;MG;22.002;11.526.715
04/2023;EFVM;Coque Metalúrgico;Tubarão;ES;Intendente Câmara;MG;97.018;42.019.560
04/2023;EFVM;Ferro Gusa;Aroaba;ES;Pedro Nolasco;ES;23.131;556.829
04/2023;EFVM;Ferro Gusa;Funil;MG;Pedro Nolasco;ES;4.904;3.143.570
04/2023;EFVM;Ferro Gusa;Funil;MG;Tubarão;ES;11.426;7.296.972
04/2023;EFVM;Fosfato;Tubarão;ES;Brejo Alegre;MG;4.310;6.059.466
04/2023;EFVM;Minério de Ferro;Brucutu;MG;Tubarão;ES;1.875.932;1.095.568.672
04/2023;EFVM;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;87.171;18.907.212
04/2023;EFVM;Minério de Ferro;Capitão Eduardo;MG;Mário Carvalho;MG;13.077;2.655.598
04/2023;EFVM;Minério de Ferro;Conceição;MG;Tubarão;ES;1.209.221;657.227.324
04/2023;EFVM;Minério de Ferro;Fazendão;MG;Tubarão;ES;1.007.326;598.843.218
04/2023;EFVM;Minério de Ferro;João Paulo;MG;Tubarão;ES;1.049.802;569.072.463
04/2023;EFVM;Minério de Ferro;Mário Carvalho;MG;Intendente Câmara;MG;20.026;276.839
04/2023;EFVM;Minério de Ferro;Mário Carvalho;MG;Tubarão;ES;103.807;46.394.981
04/2023;EFVM;Minério de Ferro;Ouro Branco;MG;Tubarão;ES;384.202;257.751.899
04/2023;EFVM;Minério de Ferro;Pátio 206;MG;Tubarão;ES;164.003;97.914.710
04/2023;EFVM;Minério de Ferro;Pedro Nolasco;ES;Tubarão;ES;3.169;86.244
04/2023;EFVM;Minério de Ferro;Piraqueaçu;ES;Tubarão;ES;8.700;631.915
04/2023;EFVM;Minério de Ferro;Timbopeba;MG;Piraqueaçu;ES;16.756;9.019.872
04/2023;EFVM;Minério de Ferro;Timbopeba;MG;Tubarão;ES;633.021;386.738.476
04/2023;EFVM;Minério de Ferro;Tubarão;ES;Intendente Câmara;MG;35.650;15.440.407
04/2023;EFVM;Minério de Ferro;Tubarão;ES;Pedro Nolasco;ES;9.164;249.397
04/2023;EFVM;Minério de Ferro;Tubarão;ES;Piraqueaçu;ES;7.659;556.303
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Capitão Eduardo;MG;22.043;4.781.079
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Carreira Comprida;MG;7.159;1.599.535
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Eldorado;MG;2.061;490.247
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;34.367;8.569.924
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Lafaiete Bandeira;MG;32.393;7.216.016
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;11.569;5.010.660
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Capitão Eduardo;MG;2.773;563.120
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Lafaiete Bandeira;MG;8.755;5.742.192
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Nova Granja;MG;3.072;2.091.915
04/2023;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Parque Industrial;MG;5.588;3.755.022
04/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Aracruz;ES;4.145;2.076.727
04/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Capitão Eduardo;MG;8.072;995.719
04/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Eldorado;MG;6.521;941.142
04/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;6.848;1.397.950
04/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Pedro Nolasco;ES;1.162;614.751
04/2023;EFVM;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Tubarão;ES;5.642;3.785.081
04/2023;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Capitão Eduardo;MG;10.516;2.280.897
04/2023;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Lafaiete Bandeira;MG;10.065;2.242.125
04/2023;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;3.536;1.531.480
04/2023;EFVM;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Capitão Eduardo;MG;549;111.485
04/2023;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;13.452;9.024.618
04/2023;EFVM;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Lafaiete Bandeira;MG;6.925;1.542.647
04/2023;EFVM;Prd. Siderúrgicos - Placa;João Monlevade;MG;Parque Industrial;MG;263;38.220
04/2023;EFVM;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Intendente Câmara;MG;4.911;1.093.998
04/2023;EFVM;Prd. Siderúrgicos - Placa;Tubarão;ES;Intendente Câmara;MG;27.825;12.051.312
04/2023;EFVM;Prd. Siderúrgicos - Tarugo;João Monlevade;MG;Parque Industrial;MG;1.990;289.198
04/2023;EFVM;Prd. Siderúrgicos - Tarugo;Lafaiete Bandeira;MG;Tubarão;ES;2.170;1.423.250
04/2023;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;16.347;10.966.809
04/2023;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;11.748;1.276.232
04/2023;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;36.318;6.202.024
04/2023;FCA;Açúcar;Guará;SP;Estação TUF;SP;157.101;100.532.834
04/2023;FCA;Açúcar;Guará;SP;Santos;SP;5.784;3.750.559
04/2023;FCA;Açúcar;Ribeirão Preto;SP;Estação TUF;SP;6.252;3.419.599
04/2023;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;28.902;16.053.263
04/2023;FCA;Areia;Capitão Eduardo;MG;Carreira Comprida;MG;3.882;25.357
04/2023;FCA;Areia;Roncador Novo;GO;Brasília;DF;2.389;584.270
04/2023;FCA;Bauxita;Bauxita;MG;Alumínio;SP;28.645;8.014.727
04/2023;FCA;Bauxita;Brasília;DF;Alumínio;SP;80.362;92.760.972
04/2023;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;7.759;12.143.850
04/2023;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;79.872;37.260.926
04/2023;FCA;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;31.737;8.691.843
04/2023;FCA;Calcário Siderúrgico;Nova Granja;MG;Tubarão;ES;26.132;17.794.898
04/2023;FCA;Celulose;LD Celulose;MG;Aracruz;ES;39.242;52.863.918
04/2023;FCA;Clínquer;Arcos;MG;Barra Mansa;RJ;45.295;21.130.479
04/2023;FCA;Cloreto de Potássio;Estação TUF;SP;Valefertil;MG;14.902;10.356.874
04/2023;FCA;Cloreto de Potássio;Fosfago;GO;Final Ramal das Fábricas;SP;33.580;34.319.834
04/2023;FCA;Contêiner Cheio de 20 Pés;Batista Almeida;MG;Calcario;RJ;2.313;1.104.012
04/2023;FCA;Contêiner Cheio de 20 Pés;Batista Almeida;MG;Tubarão;ES;5.271;5.147.341
04/2023;FCA;Contêiner Cheio de 20 Pés;Nova Granja;MG;Tubarão;ES;628;427.643
04/2023;FCA;Contêiner Cheio de 40 Pés;Replan;SP;General Curado;GO;1.312;1.276.782
04/2023;FCA;Coque;Prudente de Morais;MG;Intendente Câmara;MG;2.100;603.563
04/2023;FCA;Cromita;Campo Formoso;BA;Irapui;BA;3.444;1.327.276
04/2023;FCA;Cromita;Itiuba;BA;Irapui;BA;19.520;5.894.630
04/2023;FCA;Demais Produtos;Nova Granja;MG;Tubarão;ES;4.089;2.784.453
04/2023;FCA;Demais Produtos;Replan;SP;Estação Pool;GO;2.493;2.548.299
04/2023;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;30.370;14.167.847
04/2023;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;9.268;9.562.542
04/2023;FCA;Enxofre;Estação TUF;SP;Valefertil;MG;71.985;50.026.117
04/2023;FCA;Farelo de Soja;Brejo Alegre;MG;Estação TUF;SP;9.362;8.582.724
04/2023;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;37.374;65.425.765
04/2023;FCA;Farelo de Soja;Ipameri;GO;Santos;SP;20.468;21.156.993
04/2023;FCA;Ferro Gusa;Paulo Menicucci;MG;Pedro Nolasco;ES;2.000;1.654.386
04/2023;FCA;Ferro Gusa;Paulo Menicucci;MG;Tubarão;ES;5.859;4.832.496
04/2023;FCA;Ferro Gusa;Prudente de Morais;MG;Pedro Nolasco;ES;24.415;17.649.965
04/2023;FCA;Ferro Gusa;Prudente de Morais;MG;Tubarão;ES;29.160;21.010.419
04/2023;FCA;Fosfato;Catalão;GO;Valefertil;MG;56.490;17.118.899
04/2023;FCA;Gasolina;Candeias;BA;Montes Claros;MG;1.885;2.018.070
04/2023;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;4.202;1.512.559
04/2023;FCA;Gasolina;Embiruçu;MG;Tubarão;ES;191;130.352
04/2023;FCA;Gasolina;Replan;SP;Brasília;DF;1.983;2.086.841
04/2023;FCA;Gasolina;Replan;SP;Estação Pool;GO;3.156;3.226.005
04/2023;FCA;LAB - Sulfonato de alquilbenzeno linear;Copec;BA;Vespasiano;MG;1.380;2.225.399
04/2023;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;9.510;9.746.579
04/2023;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;2.151;1.304.026
04/2023;FCA;Minério de Ferro;Licínio de Almeida;BA;Minério Bahia;BA;44.914;26.064.851
04/2023;FCA;Minério de Ferro;Paulo Menicucci;MG;Intendente Câmara;MG;5.744;2.249.861
04/2023;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;143.249;44.316.083
04/2023;FCA;Minério de Ferro;Terminal de Patrocínio;MG;Terminal de Fosfatados;MG;415.479;80.457.923
04/2023;FCA;Óleo Diesel;Candeias;BA;Montes Claros;MG;8.131;8.705.005
04/2023;FCA;Óleo Diesel;Embiruçu;MG;Desembargador Drumond;MG;2.198;390.441
04/2023;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;1.437;517.264
04/2023;FCA;Óleo Diesel;Embiruçu;MG;Tubarão;ES;406;277.085
04/2023;FCA;Óleo Diesel;Replan;SP;Brasília;DF;7.205;7.582.294
04/2023;FCA;Óleo Diesel;Replan;SP;Estação Pool;GO;3.231;3.302.669
04/2023;FCA;Outros - adubos e Fertiliz - Perigoso;Estação TUF;SP;Valefertil;MG;7.383;5.131.176
04/2023;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;13.858;9.457.752
04/2023;FCA;Soja;Brejo Alegre;MG;Estação TUF;SP;5.850;5.551.093
04/2023;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;299.035;420.415.410
04/2023;FCA;Soja;Carreira Comprida;MG;Tubarão;ES;40.758;26.759.297
04/2023;FCA;Soja;Pirapora;MG;Tubarão;ES;102.602;108.103.212
04/2023;FCA;Soja;Terminal Integrador Uberaba;MG;Conceiçãozinha;SP;103.707;85.124.322
04/2023;FCA;Soja;Terminal Integrador Uberaba;MG;Estação TUF;SP;541.242;443.400.745
04/2023;FCA;Soja;Terminal Integrador Uberaba;MG;Santos;SP;96.815;79.031.725
04/2023;FCA;Toras de Madeira;Prudente de Morais;MG;Aracruz;ES;86.731;60.268.331
04/2023;FCA;Ureia;Estação TUF;SP;Valefertil;MG;5.133;3.567.429
04/2023;FNSTN;Álcool;Porto Nacional;TO;Itaqui Base Combustível;MA;2.841;3.538.465
04/2023;FNSTN;Celulose;Suzano;MA;Pátio Esso;MA;139.638;85.957.522
04/2023;FNSTN;Cloreto de Potássio;Ponta da Madeira;MA;Palmeirante;TO;11.231;10.887.016
04/2023;FNSTN;Fosfato;Ponta da Madeira;MA;Palmeirante;TO;21.179;20.530.328
04/2023;FNSTN;Gasolina;Itaqui Base Combustível;MA;Porto Nacional;TO;10.105;12.585.776
04/2023;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;43.110;53.693.501
04/2023;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Itaqui Base Combustível;MA;1.013;1.261.691
04/2023;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;347.145;339.700.744
04/2023;FNSTN;Soja;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;298.240;217.587.476
04/2023;FNSTN;Soja;Porto Nacional;TO;Ponta da Madeira Pêra do Píer;MA;470.463;588.533.303
04/2023;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;28.113;1.553.552
04/2023;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;114.181;8.995.848
04/2023;FTC;Carvão Mineral;Sangão;SC;Capivari;SC;1.795;122.471
04/2023;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;45.132;2.913.541
04/2023;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;35.809;3.817.311
04/2023;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;15.931;1.698.276
04/2023;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;3.420;364.578
04/2023;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;579;61.722
04/2023;FTL;Álcool;Itaqui;MA;Itarare;PI;66;30.567
04/2023;FTL;Areia;Aracapé;CE;Crateus;CE;48;21.031
04/2023;FTL;Areia;Aracapé;CE;São Luis - Tirirical;MA;40;47.345
04/2023;FTL;Areia;Aracapé;CE;Teresina;PI;40;29.220
04/2023;FTL;Celulose;Pátio Esso;MA;Itaqui;MA;136.080;272.160
04/2023;FTL;Cimento acondicionado;Fábrica Votorantim Pecém;CE;Aracapé;CE;4.707;220.494
04/2023;FTL;Cimento acondicionado;Fábrica Votorantim Pecém;CE;Mucuripe;CE;880;60.309
04/2023;FTL;Cimento acondicionado;Mucuripe;CE;Fábrica Votorantim Pecém;CE;480;32.895
04/2023;FTL;Cimento acondicionado;Pecem;CE;São Luis - Tirirical;MA;3.523;4.103.882
04/2023;FTL;Cimento acondicionado;Pecem;CE;Teresina;PI;827;586.246
04/2023;FTL;Cimento acondicionado;Poty;CE;Aracapé;CE;1.072;249.453
04/2023;FTL;Cimento acondicionado;Poty;CE;Mucuripe;CE;176;44.772
04/2023;FTL;Cimento acondicionado;Poty;CE;Teresina;PI;9.588;4.813.214
04/2023;FTL;Clínquer;Poty;CE;Fábrica Votorantim Pecém;CE;5.218;1.045.181
04/2023;FTL;Clínquer;Poty;CE;Pátio ABL;MA;7.448;7.134.096
04/2023;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Aracapé;CE;144;8.295
04/2023;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Teresina;PI;115;81.521
04/2023;FTL;Coque;Mucuripe;CE;Poty;CE;2.410;613.075
04/2023;FTL;Demais Produtos;Altos;PI;Castelo;PI;35;4.256
04/2023;FTL;Demais Produtos;Altos;PI;Sombra;PI;48;2.746
04/2023;FTL;Demais Produtos;Aracapé;CE;Cariré;CE;8;2.106
04/2023;FTL;Demais Produtos;Aracapé;CE;Castelo;PI;8;4.559
04/2023;FTL;Demais Produtos;Aracapé;CE;Caxias Nova;MA;8;6.474
04/2023;FTL;Demais Produtos;Aracapé;CE;Miraíma;CE;4;724
04/2023;FTL;Demais Produtos;Aracapé;CE;Nova Russas;CE;8;3.030
04/2023;FTL;Demais Produtos;Babaçu;MA;Carga Ferro Gusa e Cruz;MA;5;1.355
04/2023;FTL;Demais Produtos;Babaçu;MA;Crateus;CE;14;5.856
04/2023;FTL;Demais Produtos;Babaçu;MA;São Luis - Tirirical;MA;6;1.980
04/2023;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Babaçu;MA;4.071;1.091.585
04/2023;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Carema;MA;91;2.993
04/2023;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Coroatá;MA;45;7.867
04/2023;FTL;Demais Produtos;Carga Ferro Gusa e Cruz;MA;Crateus;CE;180;124.082
04/2023;FTL;Demais Produtos;Cariré;CE;Miraíma;CE;39;3.210
04/2023;FTL;Demais Produtos;Caxias Nova;MA;Altos;PI;39;4.592
04/2023;FTL;Demais Produtos;Caxias Nova;MA;Babaçu;MA;134;6.331
04/2023;FTL;Demais Produtos;Caxias Nova;MA;Carga Ferro Gusa e Cruz;MA;5;1.591
04/2023;FTL;Demais Produtos;Caxias Nova;MA;Cariré;CE;39;21.290
04/2023;FTL;Demais Produtos;Caxias Nova;MA;Ipueiras;CE;37;17.174
04/2023;FTL;Demais Produtos;Caxias Nova;MA;Miraíma;CE;16;10.051
04/2023;FTL;Demais Produtos;Coroatá;MA;Aracapé;CE;1;949
04/2023;FTL;Demais Produtos;Coroatá;MA;Babaçu;MA;121;11.290
04/2023;FTL;Demais Produtos;Ipueiras;CE;Ibiapaba;CE;19;2.471
04/2023;FTL;Demais Produtos;Miraíma;CE;Sobral;CE;33;1.635
04/2023;FTL;Demais Produtos;Oficina Demostenes Rockert;CE;Aracapé;CE;8;156
04/2023;FTL;Demais Produtos;Pecem;CE;Teresina;PI;172;121.927
04/2023;FTL;Demais Produtos;São Luis - Tirirical;MA;Aracapé;CE;1;1.183
04/2023;FTL;Demais Produtos;São Luis - Tirirical;MA;Babaçu;MA;23;7.590
04/2023;FTL;Demais Produtos;Sobral;CE;Oficina Demostenes Rockert;CE;5;1.155
04/2023;FTL;Demais Produtos;Teresina;PI;Aracapé;CE;1;730
04/2023;FTL;Demais Produtos;Teresina;PI;Oficina Demostenes Rockert;CE;15;10.965
04/2023;FTL;Dormentes de Madeira;Aracapé;CE;Croatá;CE;16;1.105
04/2023;FTL;Dormentes de Madeira;Aracapé;CE;Ibiapaba;CE;4;1.900
04/2023;FTL;Dormentes de Madeira;Babaçu;MA;Codó;MA;6;238
04/2023;FTL;Dormentes de Madeira;Babaçu;MA;Coroatá;MA;6;559
04/2023;FTL;Dormentes de Madeira;Babaçu;MA;Ibiapaba;CE;12;4.575
04/2023;FTL;Dormentes de Madeira;Babaçu;MA;Itapecuru Mirim;MA;6;1.215
04/2023;FTL;Gasolina;Itaqui;MA;Itarare;PI;11.696;5.416.999
04/2023;FTL;Gasolina;Itaqui;MA;Teresina;PI;4.621;2.120.770
04/2023;FTL;Óleo Diesel;Itaqui;MA;Itarare;PI;16.163;7.485.887
04/2023;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;3.249;1.392.338
04/2023;FTL;Outros - Indústria Cimenteira e Construção;Fábrica Votorantim Pecém;CE;Aracapé;CE;160;7.495
04/2023;FTL;Pallets de Madeira;São Luis - Tirirical;MA;Pecem;CE;16;18.638
04/2023;FTL;Pallets de Madeira;Teresina;PI;Pecem;CE;29;20.556
04/2023;FTL;Pó de Pedra;Carga Ferro Gusa e Cruz;MA;Altos;PI;45;19.491
04/2023;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;6.721;5.586.556
04/2023;FTL;Prd. Siderúrgicos - Outros;Pecem;CE;São Luis - Tirirical;MA;298;347.135
04/2023;MRS;Açúcar;Itirapina;SP;Santos;SP;51.923;20.396.808
04/2023;MRS;Açúcar;Pradopolis;SP;Santos;SP;59.826;32.303.036
04/2023;MRS;Açúcar;Rio Preto Paulista;SP;Santos;SP;15.240;10.219.668
04/2023;MRS;Areia;Cruzeiro;SP;Mooca;SP;19.480;4.562.917
04/2023;MRS;Areia;Cruzeiro;SP;Santo André;SP;2.423;602.064
04/2023;MRS;Areia;Roseira;SP;Água Branca;SP;6.841;1.262.520
04/2023;MRS;Areia;Roseira;SP;Mooca;SP;8.718;1.553.460
04/2023;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;42.188;28.640.294
04/2023;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;85.706;10.198.671
04/2023;MRS;Carvão Mineral;Porto Sudeste;RJ;Ouro Branco;MG;23.485;11.093.844
04/2023;MRS;Celulose;Pederneiras;SP;Santos;SP;188.140;98.033.357
04/2023;MRS;Celulose;São Silvestre;SP;Barnabé;SP;75.856;7.658.421
04/2023;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;30.672;20.308.421
04/2023;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;38.688;25.210.068
04/2023;MRS;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;990;860.763
04/2023;MRS;Cimento acondicionado;Arará;RJ;São José dos Campos;SP;3.778;1.438.110
04/2023;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;10.341;5.486.293
04/2023;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;19.352;2.799.518
04/2023;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;2.870;1.033.420
04/2023;MRS;Cimento acondicionado;Volta Redonda;RJ;Eng. São Paulo;SP;359;121.395
04/2023;MRS;Cimento acondicionado;Volta Redonda;RJ;Mogi das Cruzes;SP;502;166.912
04/2023;MRS;Cimento acondicionado;Wilson Lobato;MG;Capuava;SP;1.475;1.270.259
04/2023;MRS;Cimento acondicionado;Wilson Lobato;MG;Eng. São Paulo;SP;1.474;1.237.076
04/2023;MRS;Cimento acondicionado;Wilson Lobato;MG;Santo André;SP;770;659.969
04/2023;MRS;Cimento acondicionado;Wilson Lobato;MG;São José dos Campos;SP;772;569.046
04/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Dias Tavares;MG;283;83.053
04/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Eldorado;MG;3.386;2.175.879
04/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Floriano;RJ;874;150.494
04/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Itatiaia;RJ;4;811
04/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Prudente de Morais;MG;2.179;1.628.055
04/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Edmar Alves;SP;1.839;286.806
04/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Jundiaí;SP;39;5.027
04/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Manoel Feio;SP;228;16.095
04/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;113;23.975
04/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;1.156;280.449
04/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;1.471;201.618
04/2023;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Barnabé;SP;1.313;267.862
04/2023;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Brisamar;RJ;2.395;688.646
04/2023;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;3.921;831.921
04/2023;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Arará;RJ;4.834;2.817.259
04/2023;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Brisamar;RJ;2.122;1.171.628
04/2023;MRS;Contêiner Cheio de 20 Pés;Final Ramal das Fábricas;SP;Eldorado;MG;1.319;1.269.578
04/2023;MRS;Contêiner Cheio de 20 Pés;Itutinga;MG;Brisamar;RJ;118;37.851
04/2023;MRS;Contêiner Cheio de 20 Pés;Itutinga;MG;Final Ramal das Fábricas;SP;5.872;3.377.932
04/2023;MRS;Contêiner Cheio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;1.680;230.263
04/2023;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Jundiaí;SP;23;3.208
04/2023;MRS;Contêiner Cheio de 20 Pés - Perigoso;Arará;RJ;Dias Tavares;MG;552;161.998
04/2023;MRS;Contêiner Cheio de 20 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;1.847;448.085
04/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Barnabé;SP;209;109.141
04/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Conceiçãozinha;SP;945;501.202
